year	numSeeds	infectedNodes
2010	20	{"10970___existing approaches":[],"404___coexist (image)":[],"401___self-organization":[],"1337___simulation":["4013___channel capacity"],"416___rate of convergence":[],"10972___resulting indexes":[],"402___multi-agent system":["437___numerous","8718___cognition","4012___interaction","9586___real-time transcription"],"414___reinforcement learning":["4728___overhead (computing)"],"624___linear matrix inequality":["5379___genetic regulatory networks","5809___global exponential stability","5377___lyapunov–krasovskii functional","5808___lyapunov functional","3256___social inequality","1725___neutral type","10365___complex network","5812___lyapunov fractal","7830___multistability","1728___neural networks","7836___gene regulatory network","4305___analysis technique"],"10978___detailed experimental evaluation":[],"412___programming paradigm":["422___action selection"],"10974___query processing":[],"1338___cognitive radio":["3448___network congestion","5531___game theory","470___centralized computing","3450___operating environment"],"10976___inverted lists":[],"410___whole earth \u0027lectronic link":["7001___iterative method"],"10967___early termination techniques":[],"406___interference (communication)":[],"408___algorithm":["119___numerical analysis","2845___data mining","118___mathematical optimization","117___particle swarm optimization","2846___machine learning","10207___decision tree"],"418___q-learning":[],"10968___new techniques":[]}
2010	92	{"7039___efficiently share":[],"4305___analysis technique":[],"2543___scheduling (computing)":[],"5377___lyapunov–krasovskii functional":[],"118___mathematical optimization":[],"1966___output communication":[],"3448___network congestion":[],"5531___game theory":[],"6082___opportunistically transmits":[],"10614___global asymptotic stability":[],"10496___evolutionary algorithm":[],"117___particle swarm optimization":[],"402___multi-agent system":[],"6007___web search":[],"1489___spectrum analyzer":[],"3450___operating environment":[],"624___linear matrix inequality":[],"10978___detailed experimental evaluation":[],"1490___height above ground level":[],"9362___stationary process":[],"1965___input multiple":[],"7830___multistability":[],"10967___early termination techniques":[],"4728___overhead (computing)":[],"10495___speaker recognition":[],"7280___underlying application logic":[],"5379___genetic regulatory networks":[],"7834___systems biology":[],"404___coexist (image)":[],"401___self-organization":[],"1728___neural networks":[],"6084___exploiting underutilized channels":[],"6200___english sentence":[],"7288___business scenario":[],"4013___channel capacity":[],"1337___simulation":[],"5808___lyapunov functional":[],"414___reinforcement learning":[],"412___programming paradigm":[],"7044___cognitive radio networks":[],"10974___query processing":[],"1338___cognitive radio":[],"7040___diversity techniques":[],"410___whole earth \u0027lectronic link":[],"6088___overlay cognitive ad":[],"406___interference (communication)":[],"3311___social media":[],"3446___context awareness":[],"7282___synergic use":[],"7042___secondary terminals":[],"7284___ontological framework":[],"6202___implemented parser":[],"8718___cognition":[],"5806___time complexity":[],"7001___iterative method":[],"10365___complex network":[],"7836___gene regulatory network":[],"470___centralized computing":[],"2846___machine learning":[],"7279___make inferences":[],"422___action selection":[],"5812___lyapunov fractal":[],"7290___based formalism":[],"10976___inverted lists":[],"6204___semantic representation":[],"7046___spectral resources":[],"6081___hoc network":[],"4012___interaction":[],"418___q-learning":[],"623___artificial neural network":[],"10970___existing approaches":[],"7286___semantic approach":[],"2845___data mining":[],"419___real-time clock":[],"437___numerous":[],"416___rate of convergence":[],"9586___real-time transcription":[],"10972___resulting indexes":[],"3256___social inequality":[],"6206___semantic parsing":[],"119___numerical analysis":[],"3312___important tool":[],"5809___global exponential stability":[],"10207___decision tree":[],"5122___differential evolution ":[],"6008___context information":[],"6199___structure prediction problem":[],"5121___continuous optimization ":[],"6086___gsm bands":[],"1725___neutral type":[],"408___algorithm":[],"10968___new techniques":[]}
2011	5	{"8760___search engines":["8752___ranked lists"],"8774___unprecedented scale":[],"8770___search engine utility":["8766___introduce clusteringwiki"],"8762___automatic clustering procedure":["8742___topic navigation"],"8748___coherent clusters allowing":["8758___disparate search results","8754___long list","8764___wiki interface","8744___membership structure","8776___personalized presentation","8768___search results"]}
2011	10	{"8756___common strategy":[],"8780___clustering algorithms":[],"8760___search engines":[],"8774___unprecedented scale":["8764___wiki interface"],"8770___search engine utility":[],"8778___personalized clustering":["8754___long list"],"8762___automatic clustering procedure":["8744___membership structure","8742___topic navigation"],"8746___promising alternative":[],"8748___coherent clusters allowing":[],"8752___ranked lists":[]}
2011	20	{"8756___common strategy":[],"8768___search results":[],"8760___search engines":[],"8758___disparate search results":[],"8770___search engine utility":[],"8754___long list":[],"8776___personalized presentation":[],"8750___clustering results":[],"8762___automatic clustering procedure":[],"8746___promising alternative":[],"8752___ranked lists":["8764___wiki interface"],"8744___membership structure":[],"8780___clustering algorithms":[],"8772___clustering divides":[],"8774___unprecedented scale":["8740___critical role"],"8742___topic navigation":[],"8739___increasingly inadequate":[],"8778___personalized clustering":[],"8748___coherent clusters allowing":[],"8766___introduce clusteringwiki":[]}
2011	100	{"7181___experimental results":[],"2134___mathematical optimization":[],"243___checking (action)":[],"6123___hopfield network":[],"1010___quality of service":[],"3___linear matrix inequality":[],"3062___resonance":[],"2820___differential evolution":[],"8774___unprecedented scale":[],"2590___impulses":[],"3118___neural network simulation":[],"8760___search engines":[],"1004___simulation":[],"9796___fairness measure":[],"8762___automatic clustering procedure":[],"1722___reinforcement learning":[],"1205___cognitive radio":[],"3436___approximation algorithm":[],"135___interference (communication)":[],"805___swarm robotics ":[],"8748___coherent clusters allowing":[],"2476___pus negotiate":[],"8770___search engine utility":[],"2332___mixture hmms":[],"10696___model selection":[],"7198___recently andrieu doucet":[],"8664___parallel applications":[],"10695___support vector machine":[],"4155___parameter adaptation":[],"2472___key idea":[],"8666___important factor":[],"136___multitier architecture":[],"8756___common strategy":[],"7182___knowledge base":[],"9791___low-power broadcasting":[],"2330___network hmms":[],"808___swarm intelligence ":[],"7196___general framework":[],"248___social inequality":[],"3434___nonlinear system":[],"7200___using particle filters":[],"8746___promising alternative":[],"2058___autonomous robot":[],"2474___multiple primary users":[],"8752___ranked lists":[],"3116___numerical analysis":[],"8668___achieve high performance":[],"8780___clustering algorithms":[],"7195___construct proposal kernels":[],"8778___personalized clustering":[],"8663___hard problem":[],"2592___distributed delays":[],"5073___evolutionary algorithm":[],"2466___generalization error":[],"2819___particle swarm optimization":[],"3066___tree rearrangement":[],"8750___clustering results":[],"2478___proposed algorithm":[],"8742___topic navigation":[],"9688___influence maximization":[],"1758___queried question based":["1757___question search"],"246___exponential":[],"8768___search results":[],"138___signal-to-interference-plus-noise ratio":[],"1203___channel capacity":[],"2468___maximal set":[],"8776___personalized presentation":[],"9407___convex function":[],"2594___hopfield-type neural networks":[],"2471___multiple secondary users":[],"9410___ising model":[],"3064___plasmon":[],"8772___clustering divides":[],"2329___dependent deep":[],"8739___increasingly inadequate":[],"1210___software deployment":[],"8754___long list":[],"1265___time complexity":[],"6602___s ability":[],"2465___discrepancy function":[],"5479___centralized computing":[],"4___lyapunov fractal":[],"6222___broadcast delay":[],"8744___membership structure":[],"2334___discriminatively trained gaussian":[],"1684___interaction":[],"8766___introduce clusteringwiki":[],"2589___artificial neural network":["3106___synchronization (computer science)"],"8758___disparate search results":[],"7184___entity linking":[],"1003___telecommunications link":[],"8764___wiki interface":[],"806___self-organization ":[],"7540___experiment":[],"6604___population diversity":[],"8740___critical role":[],"9687___expected spread":[],"6220___spectral leakage":[],"1720___algorithm":["3534___machine learning"],"6237___stochastic neural network":[]}
2012	5	{"1827___approach improves":[],"1838___transfer learning challenge":["1836___learning hierarchical models","1830___exploit parallel architectures","1842___supervised learning capabilities","1848___factor model"],"1834___sparse coding":[],"1828___latent factors":[],"1326___algorithm":["2048___cognitive radio","6145___deep learning","10965___class","11922___trees (plant)","4038___cognition","10404___sparse matrix","4036___autonomous robot","6148___machine learning","1636___q-learning","10518___frequency band"]}
2012	10	{"1836___learning hierarchical models":[],"1827___approach improves":[],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"1846___prior work":[],"1838___transfer learning challenge":["1832___nips 2011 workshop","1840___training set size"],"1834___sparse coding":[],"1828___latent factors":[],"1844___dramatically increase":[],"1326___algorithm":["6145___deep learning","10965___class","10404___sparse matrix","10516___signal-to-interference-plus-noise ratio","1636___q-learning","6148___machine learning"]}
2012	20	{"763___artificial neural network":["9582___time complexity","1486___social inequality","5162___numerical analysis","5164___linear matrix inequality"],"1836___learning hierarchical models":[],"2894___mathematical optimization":["5530___optimization problem","7744___expectation–maximization algorithm","5527___gradient"],"1832___nips 2011 workshop":[],"1323___simulation":["10776___software deployment","6597___cross-validation (statistics)"],"968___fuzzy control system":["6249___combinatorial optimization","963___data mining","966___missing data","11527___genetic operator","11205___fuzzy logic","2899___premature convergence","972___preprocessor"],"1848___factor model":[],"1846___prior work":[],"1838___transfer learning challenge":[],"1834___sparse coding":[],"2048___cognitive radio":["4038___cognition","10518___frequency band","10516___signal-to-interference-plus-noise ratio","10404___sparse matrix","7030___transmitter"],"1827___approach improves":[],"1842___supervised learning capabilities":[],"1830___exploit parallel architectures":[],"970___experiment":[],"1324___interference (communication)":[],"1840___training set size":[],"1828___latent factors":[],"1844___dramatically increase":[],"1326___algorithm":["6145___deep learning","11922___trees (plant)"]}
2012	98	{"11527___genetic operator":[],"4146___densely linked clusters":[],"2894___mathematical optimization":[],"1834___sparse coding":[],"5164___linear matrix inequality":[],"6249___combinatorial optimization":[],"11922___trees (plant)":[],"5527___gradient":[],"9830___sampling - surgical action":[],"1484___neural network simulation":[],"1330___user behavior":[],"10518___frequency band":[],"10374___coexist (image)":[],"11531___neural networks":[],"972___preprocessor":[],"5530___optimization problem":[],"1323___simulation":[],"1838___transfer learning challenge":[],"1632___reinforcement learning":[],"6362___linear combination":[],"11111___data models":[],"2048___cognitive radio":[],"10965___class":[],"2899___premature convergence":[],"7744___expectation–maximization algorithm":[],"4152___truth data":[],"10404___sparse matrix":[],"1324___interference (communication)":[],"7828___efficient approximation algorithm":[],"4032___receiver operating characteristic":[],"9696___unsupervised algorithms":[],"968___fuzzy control system":[],"11570___randomness":[],"6148___machine learning":[],"4717___computation":[],"7827___diffusion network":[],"6361___paper describes":[],"1636___q-learning":[],"9388___draw samples":[],"11929___knapsack problem":[],"4025___radio frequency":[],"9832___sampling (signal processing)":[],"964___supervised learning":[],"10260___memristor":[],"966___missing data":[],"1486___social inequality":[],"4036___autonomous robot":[],"5162___numerical analysis":[],"9695___extract relations":[],"11532___neural network software":[],"1827___approach improves":[],"4034___cyclostationary process":[],"11112___predictive models":[],"9698___tagging arguments":[],"1828___latent factors":[],"5975___genetic algorithm":[],"766___overfitting":[],"4716___evolutionary algorithm":[],"2892___particle swarm optimization":[],"1846___prior work":[],"6597___cross-validation (statistics)":[],"1842___supervised learning capabilities":[],"1844___dramatically increase":[],"1329___search results":[],"10516___signal-to-interference-plus-noise ratio":[],"8307___time delay ":[],"764___dropout (neural networks)":[],"2891___benchmark (computing)":[],"1830___exploit parallel architectures":[],"4151___labeled ground":[],"6961___parallel computing":[],"768___test data":[],"1482___recurrent neural network":[],"1836___learning hierarchical models":[],"10776___software deployment":[],"4038___cognition":[],"11205___fuzzy logic":[],"9582___time complexity":[],"4142___main organizing principles":[],"10259___recurrent neural networks":[],"4144___network communities":[],"8308___neural networks ":[],"1840___training set size":[],"6962___graphics processing unit":[],"763___artificial neural network":[],"9387___complex simple mcmc":[],"963___data mining":[],"1832___nips 2011 workshop":[],"1848___factor model":[],"1627___telecommunications link":[],"4141___nodes organize":[],"6145___deep learning":[],"970___experiment":[],"11932___inference engine":[],"9828___synchronization (computer science)":[],"11569___optical character recognition":[],"1326___algorithm":[],"7030___transmitter":[]}
2013	5	{"7012___andrew y. ng":["10012___geoffrey zweig","10007___lukás burget","10010___yee whye teh"],"7014___richard socher":[],"7011___christopher d. manning":["8280___kai chen","8271___gregory s. corrado"],"10008___wen-tau yih":[],"8282___tomas mikolov":["8272___jeffrey dean"]}
2013	10	{"7012___andrew y. ng":[],"10016___stefan kombrink":[],"10012___geoffrey zweig":[],"10018___peter d. turney":[],"7014___richard socher":["8271___gregory s. corrado"],"7011___christopher d. manning":[],"10007___lukás burget":[],"10008___wen-tau yih":[],"10010___yee whye teh":[],"8282___tomas mikolov":["8272___jeffrey dean"]}
2013	20	{"797___artificial neural network":["6840___recurrent neural networks","1448___neural network simulation","6608___spectral leakage","1___linear matrix inequality","4300___recurrent neural network","6846___state estimation"],"10022___andriy mnih":[],"2651___sampling (signal processing)":["1106___experiment","2___social inequality","6813___data synchronization","6816___sampling - surgical action","5815___jensen\u0027s inequality"],"7012___andrew y. ng":[],"10016___stefan kombrink":[],"1090___mathematical optimization":["1088___frank–wolfe algorithm","6630___differential evolution","2654___optimization problem","1085___convex optimization","993___manufacturing","994___artificial bee colony algorithm","5558___taguchi methods"],"1197___simulation":["2745___benchmark (computing)","2758___cell (microprocessor)","1086___iteration","2750___backhaul (telecommunications)","5653___performance","2746___telecommunications link"],"6949___nonlinear system":["8618___dynamic programming"],"10024___jan cernocký":[],"10008___wen-tau yih":[],"798___lyapunov fractal":["5182___vertex","5186___randomness","4694___stability","5176___couplings","7815___dropout (neural networks)","5180___synchronization","5184___probability","5174___synchronization (computer science)"],"10012___geoffrey zweig":[],"10018___peter d. turney":[],"7014___richard socher":[],"5577___approximation algorithm":["8622___neural networks","10956___coefficient","11254___quintic function"],"7011___christopher d. manning":["8280___kai chen"],"10007___lukás burget":[],"10010___yee whye teh":[],"1198___algorithm":["1199___cognitive radio","996___hybrid optimization","3252___central processing unit","1496___machine learning","997___taguchi method"],"8282___tomas mikolov":["8271___gregory s. corrado"]}
2013	100	{"1090___mathematical optimization":[],"10008___wen-tau yih":[],"1___linear matrix inequality":[],"3632___stackelberg game formulation":[],"7179___variational principle":[],"1299___information extraction":[],"710___ready ontologies":[],"6816___sampling - surgical action":[],"10018___peter d. turney":[],"1448___neural network simulation":[],"5169___bernoulli polynomials":[],"10007___lukás burget":[],"6813___data synchronization":[],"5176___couplings":[],"8622___neural networks":[],"9979___self-organization":[],"2654___optimization problem":[],"1197___simulation":["2745___benchmark (computing)","6946___biological neural networks","5653___performance"],"5170___complex networks":[],"1239___reinforcement learning":["7188___programming paradigm","1271___knowledge base","1272___lessons learned"],"5172___mean squared error":["6948___stochastic process"],"11025___empirical correlations":[],"2750___backhaul (telecommunications)":[],"7014___richard socher":[],"1302___wikipedia":[],"5577___approximation algorithm":[],"2756___interference (communication)":[],"3628___stochastic learning":[],"5184___probability":[],"11233___collocation method":[],"716___quality linked":[],"5186___randomness":["7820___matrix regularization","7816___convolutional neural network"],"712___novel approach":[],"11028___support vector machine":[],"714___converting text":[],"707___linguistic frame semantics":[],"1300___named entity":[],"10012___geoffrey zweig":[],"1240___q-learning":[],"2758___cell (microprocessor)":[],"8280___kai chen":[],"2651___sampling (signal processing)":[],"7012___andrew y. ng":[],"7803___bayesian network":[],"2___social inequality":["5815___jensen\u0027s inequality"],"1092___duality gap":[],"6949___nonlinear system":["6952___block cipher mode of operation"],"10867___statistical model":[],"11254___quintic function":[],"801___numerical analysis":["4694___stability"],"6198___word embedding":["7010___text corpus"],"9984___organizing (structure)":[],"718___acceptable time":[],"5178___stochastic processes":[],"10016___stefan kombrink":[],"8271___gregory s. corrado":[],"11234___gauss–kronrod quadrature formula":[],"1623___particle swarm optimization":["6812___nearest neighbor classifier"],"7808___topic model":[],"996___hybrid optimization":["997___taguchi method"],"7180___calculus of variations":[],"1085___convex optimization":[],"10010___yee whye teh":[],"708___ontology design":[],"8282___tomas mikolov":[],"1654___dynamic multi":["1653___single solution does","11015___objective optimisation problems","1655___objective optimisation"],"10022___andriy mnih":[],"11236___algebraic equation":[],"1304___semi-structured resources":[],"3627___combining game theory":[],"10874___greedy algorithm":[],"11238___newton–cotes formulas":[],"10868___boltzmann machine":[],"1088___frank–wolfe algorithm":[],"4300___recurrent neural network":[],"3630___tier femtocell networks":[],"8618___dynamic programming":[],"720___ontology design patterns":[],"798___lyapunov fractal":[],"10872___dbm":[],"6840___recurrent neural networks":["6846___state estimation"],"8272___jeffrey dean":[],"11244___error analysis (mathematics)":[],"11026___computer program":[],"10956___coefficient":[],"7011___christopher d. manning":[],"797___artificial neural network":["6608___spectral leakage"],"5182___vertex":[],"5180___synchronization":[],"10024___jan cernocký":[],"2746___telecommunications link":[],"5188___switches":[],"11242___navier–stokes equations":[],"1106___experiment":[],"4692___numerical method":[],"5174___synchronization (computer science)":[],"1086___iteration":[],"2751___throughput":[],"1198___algorithm":["1199___cognitive radio","3252___central processing unit","1496___machine learning"],"11250___b-spline":[]}
2014	5	{"77___artificial neural network":["78___deep learning","4183___yang liu","10000___periodic solution","4444___biological neural networks","10388___state space","80___computer vision","5818___random neural network","2669___kyunghyun cho","6420___phil blunsom","4198___matthew d. zeiler","6416___neural machine translation","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","6426___nal kalchbrenner"],"252___mathematical optimization":["658___optimization problem","11190___information retrieval","1336___evolutionary algorithm","5858___metaheuristic search (ms)","10448___bil herd","8572___constrained optimization","1333___benchmark (computing)","5864___neighborhood search (ns) operator","5860___particle swarm optimization (pso)","1000___velocity (software development)","936___premature convergence"],"280___optimal control":["282___neural networks","276___bellman equation","268___hamilton–jacobi–bellman equation","267___usb on-the-go","284___markov decision process","303___jacobi method","83___iterative method","84___algorithm","7792___data stream mining"],"272___nonlinear system":["4740___fuzzy logic","9734___fault tolerance","4737___formal system","9736___in-place algorithm"],"604___lyapunov fractal":["2568___numerical analysis","6348___neural network software","1751___fuzzy control system","7728___rate of convergence","4446___social inequality","8081___convex optimization","6343___complex network","6108___linear matrix inequality","7785___activation function","5570___finite-time stabilization","10699___global optimization problem ","300___neural network simulation","10700___krill herd (kh) ","4447___exponential"]}
2014	10	{"2568___numerical analysis":[],"77___artificial neural network":["2688___alex graves","78___deep learning","602___recurrent neural network","4184___statistical machine translation","10000___periodic solution","2672___oriol vinyals","10388___state space","80___computer vision","5818___random neural network","6612___time complexity","2674___quoc v. le","6420___phil blunsom","6426___nal kalchbrenner","6422___bart van merrienboer"],"1669___ilya sutskever":["2696___abdel-rahman mohamed","1391___xiang zhang","1672___geoffrey e. hinton","2690___navdeep jaitly","6416___neural machine translation","1674___alex krizhevsky","3536___computation","5566___baseline (configuration management)","5967___feasible region","9858___bag-of-words model","9856___recursive neural network"],"252___mathematical optimization":["7645___cuckoo search","658___optimization problem","10700___krill herd (kh) ","1745___sampling - surgical action","1336___evolutionary algorithm","10448___bil herd","260___heuristic","662___feature selection","4133___global optimization","7728___rate of convergence","8081___convex optimization","8572___constrained optimization","10699___global optimization problem ","253___ant colony optimization algorithms"],"280___optimal control":["282___neural networks","276___bellman equation","300___neural network simulation","4447___exponential","303___jacobi method"],"255___iteration":[],"272___nonlinear system":["9736___in-place algorithm","4737___formal system","9734___fault tolerance"],"4744___approximation algorithm":["7156___autoencoder","6166___computer performance","5786___calculus of variations","7155___partition function (mathematics)","267___usb on-the-go","5475___scalability"],"84___algorithm":["7792___data stream mining","274___dynamic programming","258___machine learning","3305___stochastic gradient descent"],"604___lyapunov fractal":["1163___sampling (signal processing)","9701___mean squared error","1751___fuzzy control system","6343___complex network","8098___skip list","10220___mathematics"]}
2014	20	{"77___artificial neural network":["78___deep learning","5604___imagenet","10000___periodic solution","4444___biological neural networks","10579___lyapunov–krasovskii functional","80___computer vision","5570___finite-time stabilization","5818___random neural network","6426___nal kalchbrenner","6108___linear matrix inequality","7785___activation function","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","6420___phil blunsom"],"4184___statistical machine translation":["4196___zhongqiang huang","4183___yang liu","4210___nicolas boulanger-lewandowski","2680___yoshua bengio","2674___quoc v. le"],"1669___ilya sutskever":["5566___baseline (configuration management)","9856___recursive neural network"],"252___mathematical optimization":["5864___neighborhood search (ns) operator","7728___rate of convergence","1745___sampling - surgical action","662___feature selection","8262___cuckoo search ","10699___global optimization problem ","253___ant colony optimization algorithms"],"276___bellman equation":[],"274___dynamic programming":["282___neural networks"],"256___simulation":["3211___control theory","1464___reinforcement learning"],"280___optimal control":[],"4190___encoder":["6416___neural machine translation"],"272___nonlinear system":["303___jacobi method","9736___in-place algorithm","4740___fuzzy logic"],"4198___matthew d. zeiler":[],"604___lyapunov fractal":["1751___fuzzy control system","1336___evolutionary algorithm","6343___complex network","8574___http public key pinning"],"2568___numerical analysis":["6612___time complexity","1658___neural network","4446___social inequality","6348___neural network software"],"284___markov decision process":[],"255___iteration":[],"2669___kyunghyun cho":[],"300___neural network simulation":["4447___exponential","10388___state space"],"4744___approximation algorithm":["5786___calculus of variations","240___mathematical model","7155___partition function (mathematics)"],"267___usb on-the-go":[],"84___algorithm":["7792___data stream mining","1394___convolutional neural network","658___optimization problem","258___machine learning","3305___stochastic gradient descent","1333___benchmark (computing)","5854___search algorithm","5856___metaheuristic","936___premature convergence","1000___velocity (software development)","251___particle swarm optimization","1620___uncertainty"]}
2014	100	{"4200___john makhoul":[],"252___mathematical optimization":["253___ant colony optimization algorithms","8259___yang","11190___information retrieval","259___genetic algorithm","7645___cuckoo search","8262___cuckoo search ","662___feature selection","10448___bil herd","4133___global optimization","260___heuristic"],"6166___computer performance":[],"10654___quality of service":[],"4190___encoder":[],"6108___linear matrix inequality":["7785___activation function"],"11602___designed algorithm":[],"11618___proposed design approach":[],"1672___geoffrey e. hinton":[],"300___neural network simulation":["4447___exponential","10388___state space"],"11596___finite time":[],"1674___alex krizhevsky":[],"282___neural networks":[],"658___optimization problem":["1745___sampling - surgical action"],"256___simulation":["3211___control theory","1464___reinforcement learning"],"2041___linear matrix inequalities":["2042___genetic regulatory networks"],"936___premature convergence":[],"4744___approximation algorithm":[],"1664___interference (communication)":[],"11606___sufficient condition":[],"8572___constrained optimization":[],"4184___statistical machine translation":[],"5860___particle swarm optimization (pso)":[],"2672___oriol vinyals":[],"1394___convolutional neural network":[],"11612___bounded uncertainties":[],"3536___computation":["5967___feasible region"],"11614___uncertain nonlinear mjss":[],"7155___partition function (mathematics)":[],"1391___xiang zhang":[],"11604___numerical example":[],"11022___multitier architecture":[],"1163___sampling (signal processing)":[],"7728___rate of convergence":[],"5858___metaheuristic search (ms)":[],"4446___social inequality":["6348___neural network software"],"272___nonlinear system":[],"6587___markovian jump parameters":[],"4198___matthew d. zeiler":[],"11185___mimo":[],"11616___time passive controller":[],"2568___numerical analysis":["5570___finite-time stabilization"],"2678___jacob devlin":[],"11364___mimo-ofdm":[],"5856___metaheuristic":[],"5566___baseline (configuration management)":["9858___bag-of-words model","9856___recursive neural network"],"6416___neural machine translation":[],"5864___neighborhood search (ns) operator":[],"303___jacobi method":[],"1000___velocity (software development)":[],"280___optimal control":[],"1336___evolutionary algorithm":[],"251___particle swarm optimization":["1620___uncertainty"],"11592___time bounded":[],"6422___bart van merrienboer":[],"11590___fuzzy model":[],"2674___quoc v. le":[],"11374___constraint algorithm":[],"6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017":[],"240___mathematical model":[],"8081___convex optimization":[],"268___hamilton–jacobi–bellman equation":[],"8574___http public key pinning":["6343___complex network"],"11610___admissible uncertainties":[],"5854___search algorithm":[],"7156___autoencoder":[],"1669___ilya sutskever":[],"276___bellman equation":[],"6426___nal kalchbrenner":[],"1333___benchmark (computing)":[],"4196___zhongqiang huang":[],"11594___stochastically finite":[],"11608___appropriate lyapunov":[],"2669___kyunghyun cho":[],"6420___phil blunsom":[],"602___recurrent neural network":[],"4183___yang liu":[],"11360___rayleigh fading":[],"11370___x.690":[],"274___dynamic programming":[],"11366___shadowing (histology)":[],"83___iterative method":[],"11376___bit error rate":[],"604___lyapunov fractal":["4444___biological neural networks","10579___lyapunov–krasovskii functional","1751___fuzzy control system","10222___mathematical induction"],"11372___coefficient":[],"267___usb on-the-go":[],"4210___nicolas boulanger-lewandowski":[],"10325___point of view (computer hardware company)":[],"4192___richard m. schwartz":[],"11600___optimal finite":[],"77___artificial neural network":["78___deep learning","10000___periodic solution","80___computer vision","5818___random neural network","5604___imagenet"],"2680___yoshua bengio":[],"1332___experiment":["5935___freebase"],"11598___paper studies":[],"284___markov decision process":[],"255___iteration":[],"1164___noise reduction":[],"6590___krasovskii functional":[],"9203___pixel":[],"84___algorithm":["7792___data stream mining"]}
2015	5	{"1436___numerical analysis":["2101___dynamic programming","2106___optimal control","6765___time complexity","9324___adaptive algorithm","2258___http public key pinning","5124___tcp global synchronization","7726___correctness (computer science)","1355___linear matrix inequality","2255___anatomy regional","2260___network topology"],"87___artificial neural network":["2872___recurrent neural network","3554___autoencoder","8116___elm","1040___supervised learning","4850___memristor","3558___unsupervised learning","1257___loss function","1259___feedforward neural network","2869___speech recognition","1419___memristor-based neural networks","92___computer vision","3472___map","3260___interval time-varying delay","3510___bayesian optimization","4320___honglak lee","3262___linear matrix inequality (lmi)","3508___database","3562___acoustic cryptanalysis","4129___encoder","1438___cluster analysis","1422___synchronization","9347___categorization","4326___sergey levine","3556___noise reduction"],"124___mathematical optimization":["3620___continuous optimization","675___maxima and minima","121___benchmark (computing)","4862___artificial bee colony","1382___genetic algorithm","1381___unit commitment"],"664___nonlinear system":["666___system dynamics","5628___approximation","2281___converge","2343___controllers","4308___emanuel todorov","663___hamilton–jacobi–bellman equation","2462___interaction","2445___control system","4328___doina precup"],"630___algorithm":["1036___experiment","629___throughput","568___iteration","1267___well-posed problem","2822___stochastic gradient descent","634___machine learning","670___reinforcement learning","2818___decision tree learning","1437___theory","6869___sparse matrix","4092___language model","6867___online and offline","9705___pattern recognition","10906___learning disorders","567___convex function","10904___increment"]}
2015	10	{"1436___numerical analysis":["6765___time complexity","2784___neural network simulation","7726___correctness (computer science)","1419___memristor-based neural networks","1422___synchronization","4850___memristor"],"87___artificial neural network":["1257___loss function","8116___elm","90___convolutional neural network","2106___optimal control","2786___social inequality","3510___bayesian optimization","1438___cluster analysis","1347___filter bank","3472___map","5546___document classification","2445___control system","3477___deep learning"],"124___mathematical optimization":["121___benchmark (computing)","675___maxima and minima","6891___statistical classification","3519___markov chain","1480___swarm intelligence","1479___optimization","10174___constrained optimization"],"674___optimization problem":["10577___spectral efficiency","663___hamilton–jacobi–bellman equation","670___reinforcement learning"],"4324___trust region":[],"678___simulation":["3213___channel capacity","2290___approximation algorithm","4920___block cipher mode of operation"],"4328___doina precup":["4322___robot","4308___emanuel todorov"],"664___nonlinear system":["666___system dynamics","5628___approximation","2281___converge","2283___formal system","2101___dynamic programming","2343___controllers","2286___fuzzy logic"],"630___algorithm":["2921___support vector machine","629___throughput","2822___stochastic gradient descent","4320___honglak lee","2566___real-time transcription","5544___prediction","3490___cross reactions","5542___firefly algorithm","5069___resonance","2580___principal component analysis","3492___magnetic resonance imaging","4488___structural break modeling","3488___wavelet analysis"],"1284___lyapunov fractal":["4851___stabilization","7715___synchronization (computer science)"]}
