year	numSeeds	infectedNodes
2011	20	{"[\"8756___common strategy\"]":[],"[\"8768___search results\"]":[],"[\"8760___search engines\"]":[],"[\"8758___disparate search results\"]":[],"[\"8770___search engine utility\"]":[],"[\"8754___long list\"]":[],"[\"8776___personalized presentation\"]":[],"[\"8750___clustering results\"]":[],"[\"8762___automatic clustering procedure\"]":[],"[\"8746___promising alternative\"]":[],"[\"8752___ranked lists\"]":[],"[\"8744___membership structure\"]":[],"[\"8780___clustering algorithms\"]":[],"[\"8772___clustering divides\"]":[],"[\"8774___unprecedented scale\"]":[],"[\"8742___topic navigation\"]":[],"[\"8739___increasingly inadequate\"]":[],"[\"8778___personalized clustering\"]":[],"[\"8748___coherent clusters allowing\"]":[],"[\"8766___introduce clusteringwiki\"]":[]}
2011	100	{"[\"7181___experimental results\"]":[],"[\"2134___mathematical optimization\"]":[],"[\"243___checking (action)\"]":[],"[\"6123___hopfield network\"]":[],"[\"1010___quality of service\"]":[],"[\"3___linear matrix inequality\"]":[],"[\"3062___resonance\"]":[],"[\"2820___differential evolution\"]":[],"[\"8774___unprecedented scale\"]":[],"[\"2590___impulses\"]":[],"[\"3118___neural network simulation\"]":[],"[\"8760___search engines\"]":[],"[\"1004___simulation\"]":[],"[\"9796___fairness measure\"]":[],"[\"8762___automatic clustering procedure\"]":[],"[\"1722___reinforcement learning\"]":[],"[\"1205___cognitive radio\"]":[],"[\"3436___approximation algorithm\"]":[],"[\"135___interference (communication)\"]":[],"[\"805___swarm robotics \"]":[],"[\"8748___coherent clusters allowing\"]":[],"[\"2476___pus negotiate\"]":[],"[\"8770___search engine utility\"]":[],"[\"2332___mixture hmms\"]":[],"[\"10696___model selection\"]":[],"[\"7198___recently andrieu doucet\"]":[],"[\"8664___parallel applications\"]":[],"[\"10695___support vector machine\"]":[],"[\"4155___parameter adaptation\"]":[],"[\"2472___key idea\"]":[],"[\"8666___important factor\"]":[],"[\"136___multitier architecture\"]":[],"[\"8756___common strategy\"]":[],"[\"7182___knowledge base\"]":[],"[\"9791___low-power broadcasting\"]":[],"[\"2330___network hmms\"]":[],"[\"808___swarm intelligence \"]":[],"[\"7196___general framework\"]":[],"[\"248___social inequality\"]":[],"[\"3434___nonlinear system\"]":[],"[\"7200___using particle filters\"]":[],"[\"8746___promising alternative\"]":[],"[\"2058___autonomous robot\"]":[],"[\"2474___multiple primary users\"]":[],"[\"8752___ranked lists\"]":[],"[\"3116___numerical analysis\"]":[],"[\"8668___achieve high performance\"]":[],"[\"8780___clustering algorithms\"]":[],"[\"7195___construct proposal kernels\"]":[],"[\"8778___personalized clustering\"]":[],"[\"8663___hard problem\"]":[],"[\"2592___distributed delays\"]":[],"[\"5073___evolutionary algorithm\"]":[],"[\"2466___generalization error\"]":[],"[\"2819___particle swarm optimization\"]":[],"[\"3066___tree rearrangement\"]":[],"[\"8750___clustering results\"]":[],"[\"2478___proposed algorithm\"]":[],"[\"8742___topic navigation\"]":[],"[\"9688___influence maximization\"]":[],"[\"1758___queried question based\"]":["1757___question search"],"[\"246___exponential\"]":[],"[\"8768___search results\"]":[],"[\"138___signal-to-interference-plus-noise ratio\"]":[],"[\"1203___channel capacity\"]":[],"[\"2468___maximal set\"]":[],"[\"8776___personalized presentation\"]":[],"[\"9407___convex function\"]":[],"[\"2594___hopfield-type neural networks\"]":[],"[\"2471___multiple secondary users\"]":[],"[\"9410___ising model\"]":[],"[\"3064___plasmon\"]":[],"[\"8772___clustering divides\"]":[],"[\"2329___dependent deep\"]":[],"[\"8739___increasingly inadequate\"]":[],"[\"1210___software deployment\"]":[],"[\"8754___long list\"]":[],"[\"1265___time complexity\"]":[],"[\"6602___s ability\"]":[],"[\"2465___discrepancy function\"]":[],"[\"5479___centralized computing\"]":[],"[\"4___lyapunov fractal\"]":[],"[\"6222___broadcast delay\"]":[],"[\"8744___membership structure\"]":[],"[\"2334___discriminatively trained gaussian\"]":[],"[\"1684___interaction\"]":[],"[\"8766___introduce clusteringwiki\"]":[],"[\"2589___artificial neural network\"]":["3106___synchronization (computer science)"],"[\"8758___disparate search results\"]":[],"[\"7184___entity linking\"]":[],"[\"1003___telecommunications link\"]":[],"[\"8764___wiki interface\"]":[],"[\"806___self-organization \"]":[],"[\"7540___experiment\"]":[],"[\"6604___population diversity\"]":[],"[\"8740___critical role\"]":[],"[\"9687___expected spread\"]":[],"[\"6220___spectral leakage\"]":[],"[\"1720___algorithm\"]":["3534___machine learning"],"[\"6237___stochastic neural network\"]":[]}
2012	5	{"[\"1827___approach improves\"]":[],"[\"1838___transfer learning challenge\"]":[],"[\"1326___algorithm\"]":["10374___coexist (image)","4025___radio frequency","10776___software deployment","10516___signal-to-interference-plus-noise ratio","2894___mathematical optimization","4038___cognition","1323___simulation","2892___particle swarm optimization","1627___telecommunications link","6148___machine learning","4036___autonomous robot","6597___cross-validation (statistics)","2048___cognitive radio","10965___class","6145___deep learning","11922___trees (plant)","4034___cyclostationary process","5527___gradient","10404___sparse matrix","1324___interference (communication)","4032___receiver operating characteristic","10518___frequency band","1636___q-learning","7030___transmitter"],"[\"1834___sparse coding\"]":[],"[\"1828___latent factors\"]":[]}
2012	10	{"[\"1836___learning hierarchical models\"]":[],"[\"1827___approach improves\"]":[],"[\"1842___supervised learning capabilities\"]":[],"[\"1830___exploit parallel architectures\"]":[],"[\"1846___prior work\"]":[],"[\"1838___transfer learning challenge\"]":[],"[\"1326___algorithm\"]":["4025___radio frequency","10516___signal-to-interference-plus-noise ratio","4038___cognition","1323___simulation","6148___machine learning","4036___autonomous robot","6597___cross-validation (statistics)","2048___cognitive radio","10965___class","6145___deep learning","11922___trees (plant)","4034___cyclostationary process","10404___sparse matrix","4032___receiver operating characteristic","10518___frequency band","1636___q-learning","7030___transmitter"],"[\"1828___latent factors\"]":[],"[\"1834___sparse coding\"]":[],"[\"1844___dramatically increase\"]":[]}
2012	20	{"[\"763___artificial neural network\"]":["766___overfitting","5162___numerical analysis","764___dropout (neural networks)","1482___recurrent neural network","9832___sampling (signal processing)","9828___synchronization (computer science)","9830___sampling - surgical action","9582___time complexity","1486___social inequality","1484___neural network simulation","768___test data","5164___linear matrix inequality"],"[\"1836___learning hierarchical models\"]":[],"[\"1323___simulation\",\"1326___algorithm\"]":["4025___radio frequency","10776___software deployment","4038___cognition","6148___machine learning","4036___autonomous robot","6597___cross-validation (statistics)","10965___class","6145___deep learning","11922___trees (plant)","4034___cyclostationary process","10404___sparse matrix","4032___receiver operating characteristic","10518___frequency band","1636___q-learning"],"[\"1832___nips 2011 workshop\"]":[],"[\"968___fuzzy control system\"]":[],"[\"1848___factor model\"]":[],"[\"1846___prior work\"]":[],"[\"970___experiment\",\"2894___mathematical optimization\"]":["11527___genetic operator","11929___knapsack problem","964___supervised learning","972___preprocessor","5530___optimization problem","11205___fuzzy logic","4716___evolutionary algorithm","2892___particle swarm optimization","4717___computation","6249___combinatorial optimization","2891___benchmark (computing)","11932___inference engine","2899___premature convergence","7744___expectation–maximization algorithm","5527___gradient","5975___genetic algorithm"],"[\"1838___transfer learning challenge\"]":[],"[\"1834___sparse coding\"]":[],"[\"2048___cognitive radio\"]":[],"[\"1827___approach improves\"]":[],"[\"1842___supervised learning capabilities\"]":[],"[\"1830___exploit parallel architectures\"]":[],"[\"1324___interference (communication)\"]":["10374___coexist (image)","10776___software deployment","10516___signal-to-interference-plus-noise ratio","1627___telecommunications link","6148___machine learning","1632___reinforcement learning","7030___transmitter"],"[\"1840___training set size\"]":[],"[\"1828___latent factors\"]":[],"[\"1844___dramatically increase\"]":[]}
2012	98	{"[\"11527___genetic operator\"]":[],"[\"4146___densely linked clusters\"]":[],"[\"2894___mathematical optimization\"]":[],"[\"1834___sparse coding\"]":[],"[\"5164___linear matrix inequality\"]":[],"[\"6249___combinatorial optimization\"]":[],"[\"11922___trees (plant)\"]":[],"[\"5527___gradient\"]":[],"[\"9830___sampling - surgical action\"]":[],"[\"1484___neural network simulation\"]":[],"[\"1330___user behavior\"]":[],"[\"10518___frequency band\"]":[],"[\"10374___coexist (image)\"]":[],"[\"11531___neural networks\"]":[],"[\"972___preprocessor\"]":[],"[\"5530___optimization problem\"]":[],"[\"1323___simulation\"]":[],"[\"1838___transfer learning challenge\"]":[],"[\"1632___reinforcement learning\"]":[],"[\"6362___linear combination\"]":[],"[\"11111___data models\"]":[],"[\"2048___cognitive radio\"]":[],"[\"10965___class\"]":[],"[\"2899___premature convergence\"]":[],"[\"7744___expectation–maximization algorithm\"]":[],"[\"4152___truth data\"]":[],"[\"10404___sparse matrix\"]":[],"[\"1324___interference (communication)\"]":[],"[\"7828___efficient approximation algorithm\"]":[],"[\"4032___receiver operating characteristic\"]":[],"[\"9696___unsupervised algorithms\"]":[],"[\"968___fuzzy control system\"]":[],"[\"11570___randomness\"]":[],"[\"6148___machine learning\"]":[],"[\"4717___computation\"]":[],"[\"7827___diffusion network\"]":[],"[\"6361___paper describes\"]":[],"[\"1636___q-learning\"]":[],"[\"9388___draw samples\"]":[],"[\"11929___knapsack problem\"]":[],"[\"4025___radio frequency\"]":[],"[\"9832___sampling (signal processing)\"]":[],"[\"964___supervised learning\"]":[],"[\"10260___memristor\"]":[],"[\"966___missing data\"]":[],"[\"1486___social inequality\"]":[],"[\"4036___autonomous robot\"]":[],"[\"5162___numerical analysis\"]":[],"[\"9695___extract relations\"]":[],"[\"11532___neural network software\"]":[],"[\"1827___approach improves\"]":[],"[\"4034___cyclostationary process\"]":[],"[\"11112___predictive models\"]":[],"[\"9698___tagging arguments\"]":[],"[\"1828___latent factors\"]":[],"[\"5975___genetic algorithm\"]":[],"[\"766___overfitting\"]":[],"[\"4716___evolutionary algorithm\"]":[],"[\"2892___particle swarm optimization\"]":[],"[\"1846___prior work\"]":[],"[\"6597___cross-validation (statistics)\"]":[],"[\"1842___supervised learning capabilities\"]":[],"[\"1844___dramatically increase\"]":[],"[\"1329___search results\"]":[],"[\"10516___signal-to-interference-plus-noise ratio\"]":[],"[\"8307___time delay \"]":[],"[\"764___dropout (neural networks)\"]":[],"[\"2891___benchmark (computing)\"]":[],"[\"1830___exploit parallel architectures\"]":[],"[\"4151___labeled ground\"]":[],"[\"6961___parallel computing\"]":[],"[\"768___test data\"]":[],"[\"1482___recurrent neural network\"]":[],"[\"1836___learning hierarchical models\"]":[],"[\"10776___software deployment\"]":[],"[\"4038___cognition\"]":[],"[\"11205___fuzzy logic\"]":[],"[\"9582___time complexity\"]":[],"[\"4142___main organizing principles\"]":[],"[\"10259___recurrent neural networks\"]":[],"[\"4144___network communities\"]":[],"[\"8308___neural networks \"]":[],"[\"1840___training set size\"]":[],"[\"6962___graphics processing unit\"]":[],"[\"763___artificial neural network\"]":[],"[\"9387___complex simple mcmc\"]":[],"[\"963___data mining\"]":[],"[\"1832___nips 2011 workshop\"]":[],"[\"1848___factor model\"]":[],"[\"1627___telecommunications link\"]":[],"[\"4141___nodes organize\"]":[],"[\"6145___deep learning\"]":[],"[\"970___experiment\"]":[],"[\"11932___inference engine\"]":[],"[\"9828___synchronization (computer science)\"]":[],"[\"11569___optical character recognition\"]":[],"[\"1326___algorithm\"]":[],"[\"7030___transmitter\"]":[]}
2013	5	{"[\"7012___andrew y. ng\"]":[],"[\"7014___richard socher\"]":[],"[\"7011___christopher d. manning\"]":[],"[\"10008___wen-tau yih\"]":[],"[\"8282___tomas mikolov\"]":[]}
2013	10	{"[\"7012___andrew y. ng\"]":[],"[\"10016___stefan kombrink\"]":[],"[\"10012___geoffrey zweig\"]":[],"[\"7014___richard socher\"]":[],"[\"10018___peter d. turney\"]":[],"[\"7011___christopher d. manning\"]":[],"[\"10007___lukás burget\"]":[],"[\"10008___wen-tau yih\"]":[],"[\"10010___yee whye teh\"]":[],"[\"8282___tomas mikolov\"]":[]}
2013	20	{"[\"797___artificial neural network\"]":["4300___recurrent neural network","7010___text corpus","2___social inequality","5815___jensen\u0027s inequality","1___linear matrix inequality","6840___recurrent neural networks","6198___word embedding","6946___biological neural networks","6816___sampling - surgical action","6846___state estimation","1448___neural network simulation","6608___spectral leakage","6813___data synchronization"],"[\"10022___andriy mnih\"]":[],"[\"2651___sampling (signal processing)\"]":[],"[\"7012___andrew y. ng\"]":[],"[\"10016___stefan kombrink\"]":[],"[\"1090___mathematical optimization\"]":[],"[\"1197___simulation\"]":["2745___benchmark (computing)","6946___biological neural networks","8618___dynamic programming","2750___backhaul (telecommunications)","2746___telecommunications link","5653___performance","2756___interference (communication)","9984___organizing (structure)","1240___q-learning"],"[\"6949___nonlinear system\"]":[],"[\"10024___jan cernocký\"]":[],"[\"10008___wen-tau yih\"]":[],"[\"798___lyapunov fractal\"]":[],"[\"10012___geoffrey zweig\"]":[],"[\"7014___richard socher\"]":[],"[\"10018___peter d. turney\"]":[],"[\"5577___approximation algorithm\"]":["6952___block cipher mode of operation"],"[\"7011___christopher d. manning\"]":[],"[\"10007___lukás burget\"]":[],"[\"10010___yee whye teh\"]":[],"[\"1198___algorithm\"]":["2758___cell (microprocessor)","996___hybrid optimization","3247___deep learning","1199___cognitive radio","6630___differential evolution","1106___experiment","997___taguchi method","2751___throughput","3252___central processing unit","1085___convex optimization","1496___machine learning","1240___q-learning"],"[\"8282___tomas mikolov\"]":[]}
2013	100	{"[\"1090___mathematical optimization\"]":[],"[\"10008___wen-tau yih\"]":[],"[\"1___linear matrix inequality\"]":[],"[\"3632___stackelberg game formulation\"]":[],"[\"7179___variational principle\"]":[],"[\"1299___information extraction\"]":[],"[\"710___ready ontologies\"]":[],"[\"6816___sampling - surgical action\"]":[],"[\"10018___peter d. turney\"]":[],"[\"1448___neural network simulation\"]":[],"[\"5169___bernoulli polynomials\"]":[],"[\"10007___lukás burget\"]":[],"[\"6813___data synchronization\"]":[],"[\"5176___couplings\"]":[],"[\"8622___neural networks\"]":[],"[\"9979___self-organization\"]":[],"[\"2654___optimization problem\"]":[],"[\"5170___complex networks\"]":[],"[\"1239___reinforcement learning\"]":[],"[\"5172___mean squared error\"]":["6948___stochastic process","5224___complex network"],"[\"11025___empirical correlations\"]":[],"[\"2750___backhaul (telecommunications)\"]":[],"[\"7014___richard socher\"]":[],"[\"1302___wikipedia\"]":[],"[\"5577___approximation algorithm\"]":[],"[\"2756___interference (communication)\"]":[],"[\"3628___stochastic learning\"]":[],"[\"5184___probability\"]":[],"[\"11233___collocation method\"]":[],"[\"716___quality linked\"]":[],"[\"5186___randomness\"]":[],"[\"712___novel approach\"]":[],"[\"11028___support vector machine\"]":[],"[\"714___converting text\"]":[],"[\"707___linguistic frame semantics\"]":[],"[\"1300___named entity\"]":[],"[\"10012___geoffrey zweig\"]":[],"[\"1240___q-learning\"]":[],"[\"2758___cell (microprocessor)\"]":[],"[\"8280___kai chen\"]":[],"[\"2651___sampling (signal processing)\"]":[],"[\"7012___andrew y. ng\"]":[],"[\"7803___bayesian network\"]":[],"[\"2___social inequality\"]":["5815___jensen\u0027s inequality"],"[\"6949___nonlinear system\"]":[],"[\"1092___duality gap\"]":[],"[\"10867___statistical model\"]":[],"[\"11254___quintic function\"]":[],"[\"801___numerical analysis\"]":[],"[\"6198___word embedding\"]":["7010___text corpus"],"[\"9984___organizing (structure)\"]":[],"[\"718___acceptable time\"]":[],"[\"5178___stochastic processes\"]":[],"[\"10016___stefan kombrink\"]":[],"[\"8271___gregory s. corrado\"]":[],"[\"11234___gauss–kronrod quadrature formula\"]":[],"[\"1623___particle swarm optimization\"]":["6812___nearest neighbor classifier"],"[\"7808___topic model\"]":[],"[\"996___hybrid optimization\"]":["994___artificial bee colony algorithm","6630___differential evolution","997___taguchi method","993___manufacturing"],"[\"7180___calculus of variations\"]":[],"[\"1085___convex optimization\"]":[],"[\"10010___yee whye teh\"]":[],"[\"708___ontology design\"]":[],"[\"8282___tomas mikolov\"]":[],"[\"1654___dynamic multi\"]":["1653___single solution does","11015___objective optimisation problems","1655___objective optimisation"],"[\"10022___andriy mnih\"]":[],"[\"11236___algebraic equation\"]":[],"[\"1304___semi-structured resources\"]":[],"[\"3627___combining game theory\"]":[],"[\"10874___greedy algorithm\"]":[],"[\"11238___newton–cotes formulas\"]":[],"[\"10868___boltzmann machine\"]":[],"[\"1088___frank–wolfe algorithm\"]":[],"[\"4300___recurrent neural network\"]":[],"[\"3630___tier femtocell networks\"]":[],"[\"8618___dynamic programming\"]":[],"[\"720___ontology design patterns\"]":[],"[\"797___artificial neural network\",\"1197___simulation\"]":["2745___benchmark (computing)","6946___biological neural networks","6608___spectral leakage","5653___performance"],"[\"798___lyapunov fractal\"]":[],"[\"10872___dbm\"]":[],"[\"6840___recurrent neural networks\"]":["6846___state estimation"],"[\"8272___jeffrey dean\"]":[],"[\"11244___error analysis (mathematics)\"]":[],"[\"11026___computer program\"]":[],"[\"10956___coefficient\"]":[],"[\"7011___christopher d. manning\"]":[],"[\"5182___vertex\"]":[],"[\"5180___synchronization\"]":[],"[\"10024___jan cernocký\"]":[],"[\"2746___telecommunications link\"]":[],"[\"5188___switches\"]":[],"[\"11242___navier–stokes equations\"]":[],"[\"1106___experiment\"]":[],"[\"4692___numerical method\"]":[],"[\"5174___synchronization (computer science)\"]":[],"[\"1086___iteration\"]":[],"[\"2751___throughput\"]":[],"[\"1198___algorithm\"]":["3247___deep learning","1199___cognitive radio","6630___differential evolution","3252___central processing unit","1496___machine learning"],"[\"11250___b-spline\"]":[]}
2014	5	{"[\"77___artificial neural network\",\"272___nonlinear system\",\"604___lyapunov fractal\"]":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","9734___fault tolerance","303___jacobi method","10579___lyapunov–krasovskii functional","6166___computer performance","1336___evolutionary algorithm","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","7792___data stream mining","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","5786___calculus of variations","1672___geoffrey e. hinton","1745___sampling - surgical action","240___mathematical model","300___neural network simulation","8081___convex optimization","268___hamilton–jacobi–bellman equation","8574___http public key pinning","1674___alex krizhevsky","4447___exponential","7156___autoencoder","1669___ilya sutskever","282___neural networks","10388___state space","276___bellman equation","256___simulation","2690___navdeep jaitly","6426___nal kalchbrenner","8097___n-gram","3211___control theory","1658___neural network","1464___reinforcement learning","4196___zhongqiang huang","9736___in-place algorithm","9701___mean squared error","4737___formal system","2669___kyunghyun cho","4744___approximation algorithm","6420___phil blunsom","8572___constrained optimization","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","81___multimodal interaction","1394___convolutional neural network","274___dynamic programming","1751___fuzzy control system","4740___fuzzy logic","6612___time complexity","83___iterative method","82___language model","6343___complex network","3536___computation","7155___partition function (mathematics)","1391___xiang zhang","5785___generative model","267___usb on-the-go","10222___mathematical induction","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","1163___sampling (signal processing)","10220___mathematics","5570___finite-time stabilization","7728___rate of convergence","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","5475___scalability","2568___numerical analysis","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","8100___word embedding","284___markov decision process","5818___random neural network","255___iteration","6416___neural machine translation","9203___pixel","84___algorithm"],"[\"252___mathematical optimization\"]":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1336___evolutionary algorithm","251___particle swarm optimization","260___heuristic","3305___stochastic gradient descent","258___machine learning","4133___global optimization","7792___data stream mining","8259___yang","1745___sampling - surgical action","8081___convex optimization","8574___http public key pinning","8262___cuckoo search ","7645___cuckoo search","5854___search algorithm","253___ant colony optimization algorithms","658___optimization problem","7728___rate of convergence","5858___metaheuristic search (ms)","10448___bil herd","10699___global optimization problem ","1620___uncertainty","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","1332___experiment","10700___krill herd (kh) ","11190___information retrieval","662___feature selection","84___algorithm","8572___constrained optimization","259___genetic algorithm"],"[\"77___artificial neural network\",\"272___nonlinear system\"]":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","9734___fault tolerance","303___jacobi method","10579___lyapunov–krasovskii functional","6166___computer performance","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","7792___data stream mining","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","5786___calculus of variations","1672___geoffrey e. hinton","240___mathematical model","300___neural network simulation","268___hamilton–jacobi–bellman equation","1674___alex krizhevsky","4447___exponential","7156___autoencoder","1669___ilya sutskever","282___neural networks","10388___state space","276___bellman equation","256___simulation","2690___navdeep jaitly","6426___nal kalchbrenner","3211___control theory","1658___neural network","1464___reinforcement learning","4196___zhongqiang huang","9736___in-place algorithm","4737___formal system","2669___kyunghyun cho","4744___approximation algorithm","6420___phil blunsom","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","81___multimodal interaction","1394___convolutional neural network","274___dynamic programming","4740___fuzzy logic","6612___time complexity","83___iterative method","82___language model","3536___computation","7155___partition function (mathematics)","1391___xiang zhang","5785___generative model","267___usb on-the-go","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","5570___finite-time stabilization","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","5475___scalability","2568___numerical analysis","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","284___markov decision process","5818___random neural network","255___iteration","6416___neural machine translation","9203___pixel","84___algorithm"],"[\"280___optimal control\"]":[],"[\"77___artificial neural network\",\"604___lyapunov fractal\"]":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","10579___lyapunov–krasovskii functional","1336___evolutionary algorithm","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","5786___calculus of variations","1672___geoffrey e. hinton","1745___sampling - surgical action","240___mathematical model","300___neural network simulation","8081___convex optimization","268___hamilton–jacobi–bellman equation","8574___http public key pinning","1674___alex krizhevsky","4447___exponential","7156___autoencoder","1669___ilya sutskever","10388___state space","276___bellman equation","256___simulation","2690___navdeep jaitly","6426___nal kalchbrenner","8097___n-gram","3211___control theory","1658___neural network","1464___reinforcement learning","4196___zhongqiang huang","9701___mean squared error","2669___kyunghyun cho","4744___approximation algorithm","6420___phil blunsom","8572___constrained optimization","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","81___multimodal interaction","1394___convolutional neural network","274___dynamic programming","1751___fuzzy control system","6612___time complexity","83___iterative method","82___language model","6343___complex network","3536___computation","7155___partition function (mathematics)","1391___xiang zhang","5785___generative model","10222___mathematical induction","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","1163___sampling (signal processing)","10220___mathematics","5570___finite-time stabilization","7728___rate of convergence","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","5475___scalability","2568___numerical analysis","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","8100___word embedding","5818___random neural network","6416___neural machine translation","9203___pixel"]}
2014	10	{"[\"2568___numerical analysis\"]":[],"[\"252___mathematical optimization\",\"84___algorithm\"]":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1394___convolutional neural network","1336___evolutionary algorithm","251___particle swarm optimization","260___heuristic","6343___complex network","3305___stochastic gradient descent","4133___global optimization","258___machine learning","7792___data stream mining","1745___sampling - surgical action","8259___yang","8081___convex optimization","8574___http public key pinning","8262___cuckoo search ","5854___search algorithm","7645___cuckoo search","253___ant colony optimization algorithms","658___optimization problem","7728___rate of convergence","10448___bil herd","5858___metaheuristic search (ms)","1620___uncertainty","10699___global optimization problem ","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","10700___krill herd (kh) ","11190___information retrieval","1664___interference (communication)","662___feature selection","8572___constrained optimization","259___genetic algorithm"],"[\"252___mathematical optimization\",\"604___lyapunov fractal\"]":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","10579___lyapunov–krasovskii functional","1751___fuzzy control system","1336___evolutionary algorithm","6612___time complexity","251___particle swarm optimization","260___heuristic","6343___complex network","3305___stochastic gradient descent","4133___global optimization","258___machine learning","6108___linear matrix inequality","4444___biological neural networks","1745___sampling - surgical action","8259___yang","8081___convex optimization","8574___http public key pinning","10222___mathematical induction","8262___cuckoo search ","5854___search algorithm","7645___cuckoo search","1163___sampling (signal processing)","253___ant colony optimization algorithms","658___optimization problem","10220___mathematics","7728___rate of convergence","10448___bil herd","5858___metaheuristic search (ms)","8097___n-gram","4446___social inequality","1620___uncertainty","10699___global optimization problem ","6348___neural network software","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","9701___mean squared error","10700___krill herd (kh) ","11190___information retrieval","1664___interference (communication)","662___feature selection","8572___constrained optimization","259___genetic algorithm"],"[\"252___mathematical optimization\",\"84___algorithm\",\"604___lyapunov fractal\"]":["5864___neighborhood search (ns) operator","1000___velocity (software development)","5860___particle swarm optimization (pso)","1394___convolutional neural network","10579___lyapunov–krasovskii functional","1751___fuzzy control system","1336___evolutionary algorithm","6612___time complexity","251___particle swarm optimization","260___heuristic","6343___complex network","3305___stochastic gradient descent","4133___global optimization","258___machine learning","6108___linear matrix inequality","7792___data stream mining","4444___biological neural networks","1745___sampling - surgical action","8259___yang","8081___convex optimization","8574___http public key pinning","10222___mathematical induction","8262___cuckoo search ","5854___search algorithm","7645___cuckoo search","1163___sampling (signal processing)","253___ant colony optimization algorithms","658___optimization problem","10220___mathematics","7728___rate of convergence","10448___bil herd","5858___metaheuristic search (ms)","8097___n-gram","4446___social inequality","1620___uncertainty","10699___global optimization problem ","6348___neural network software","1333___benchmark (computing)","5856___metaheuristic","936___premature convergence","9701___mean squared error","10700___krill herd (kh) ","11190___information retrieval","1664___interference (communication)","662___feature selection","8572___constrained optimization","259___genetic algorithm"],"[\"255___iteration\"]":[],"[\"280___optimal control\"]":[],"[\"272___nonlinear system\"]":[],"[\"4744___approximation algorithm\"]":[],"[\"77___artificial neural network\",\"1669___ilya sutskever\"]":["2696___abdel-rahman mohamed","4200___john makhoul","7785___activation function","10579___lyapunov–krasovskii functional","4190___encoder","6422___bart van merrienboer","6108___linear matrix inequality","10000___periodic solution","2674___quoc v. le","4444___biological neural networks","80___computer vision","6424___deep learning papers review at neurotechnology: attention mechanisms neurotechnology mar 15 2017","1672___geoffrey e. hinton","240___mathematical model","300___neural network simulation","268___hamilton–jacobi–bellman equation","1674___alex krizhevsky","4447___exponential","10388___state space","2690___navdeep jaitly","6426___nal kalchbrenner","1658___neural network","4196___zhongqiang huang","2669___kyunghyun cho","6420___phil blunsom","2688___alex graves","5604___imagenet","4184___statistical machine translation","602___recurrent neural network","4183___yang liu","9856___recursive neural network","2672___oriol vinyals","1394___convolutional neural network","81___multimodal interaction","6612___time complexity","83___iterative method","82___language model","3536___computation","1391___xiang zhang","4210___nicolas boulanger-lewandowski","4192___richard m. schwartz","5967___feasible region","9858___bag-of-words model","5570___finite-time stabilization","4446___social inequality","4198___matthew d. zeiler","2680___yoshua bengio","6348___neural network software","2678___jacob devlin","78___deep learning","5566___baseline (configuration management)","284___markov decision process","5818___random neural network","6416___neural machine translation","9203___pixel"]}
